TARGET,ID
0,96215
1,96216
0,96217
0,96221
0,96223
0,96226
0,96228
0,96229
0,96230
1,96231
0,96232
0,96233
0,96237
0,96240
0,96242
0,96243
0,96244
0,96245
0,96247
1,96248
0,96249
1,96251
0,96252
1,96255
0,96256
0,96257
0,96259
0,96260
0,96261
0,96263
1,96264
1,96265
0,96268
0,96273
1,96276
0,96277
0,96279
0,96280
0,96281
0,96282
1,96283
1,96284
0,96287
0,96290
0,96292
0,96295
0,96301
0,96303
1,96304
0,96305
1,96306
0,96307
1,96308
0,96309
1,96311
1,96314
0,96315
0,96317
0,96318
1,96320
1,96321
0,96323
0,96324
0,96325
1,96326
1,96327
1,96330
0,96332
1,96335
0,96337
0,96338
0,96339
0,96341
1,96346
1,96347
0,96349
0,96352
0,96353
0,96355
1,96358
0,96361
0,96365
1,96366
1,96373
0,96374
0,96375
0,96376
0,96378
0,96379
0,96381
0,96383
0,96385
0,96389
0,96390
0,96391
0,96394
0,96397
0,96398
1,96399
0,96400
1,96402
0,96405
0,96408
0,96409
0,96410
0,96412
0,96413
1,96415
0,96417
0,96418
1,96419
0,96424
0,96426
0,96427
1,96428
0,96429
0,96430
0,96432
0,96433
0,96434
0,96435
0,96436
0,96437
0,96439
0,96441
1,96444
0,96450
1,96451
1,96458
0,96460
0,96462
1,96464
1,96465
1,96466
0,96470
1,96471
1,96472
0,96473
1,96474
1,96476
0,96477
1,96478
0,96479
0,96480
0,96481
1,96483
0,96484
0,96485
0,96486
0,96487
0,96488
1,96491
0,96494
0,96495
1,96499
0,96500
0,96505
0,96511
0,96512
0,96514
0,96515
0,96516
0,96517
0,96521
1,96524
1,96525
1,96528
1,96534
0,96538
1,96539
0,96540
0,96541
0,96545
1,96548
1,96549
0,96550
0,96551
0,96552
1,96554
0,96555
0,96557
1,96563
1,96564
0,96567
0,96568
1,96570
0,96571
1,96578
0,96579
0,96582
1,96583
0,96584
0,96585
0,96586
0,96587
0,96591
0,96601
0,96603
0,96604
1,96606
0,96607
0,96608
0,96609
0,96610
0,96617
1,96618
0,96620
1,96621
0,96627
0,96628
0,96629
0,96630
0,96631
0,96632
0,96633
0,96635
0,96637
0,96638
0,96640
0,96641
0,96642
1,96646
0,96647
0,96650
0,96651
0,96652
1,96653
0,96657
0,96658
0,96660
0,96662
1,96665
0,96666
0,96668
0,96670
0,96675
1,96677
0,96679
1,96681
0,96682
0,96693
1,96695
1,96696
1,96698
0,96699
1,96701
1,96704
0,96705
0,96712
0,96714
1,96717
0,96718
0,96720
1,96721
0,96725
1,96727
0,96730
1,96731
0,96732
0,96733
0,96735
0,96736
1,96738
1,96739
0,96740
0,96741
0,96744
0,96746
0,96747
1,96748
0,96749
0,96750
1,96752
0,96755
1,96757
0,96758
0,96760
0,96761
0,96763
1,96765
1,96766
0,96769
1,96771
1,96773
0,96774
1,96775
0,96776
1,96777
0,96787
0,96788
1,96790
1,96791
0,96793
1,96795
0,96796
1,96797
0,96803
1,96805
1,96806
0,96807
0,96808
1,96810
0,96812
0,96815
0,96817
1,96818
0,96820
1,96821
1,96824
1,96825
0,96827
0,96830
0,96831
0,96834
0,96835
0,96837
1,96842
0,96843
0,96845
0,96846
0,96847
1,96850
0,96852
0,96854
1,96857
0,96861
1,96864
0,96865
1,96867
0,96871
1,96872
1,96873
0,96875
1,96876
1,96878
0,96879
0,96882
0,96888
1,96889
1,96890
0,96891
1,96892
1,96894
1,96897
0,96901
0,96903
0,96910
1,96911
1,96912
0,96913
0,96914
1,96916
0,96918
0,96922
0,96925
1,96931
0,96933
1,96934
1,96940
0,96941
0,96943
0,96944
0,96945
0,96946
0,96948
0,96949
0,96952
0,96953
0,96957
0,96960
0,96962
0,96964
1,96965
0,96966
0,96968
1,96969
1,96970
1,96971
0,96973
1,96977
1,96978
1,96981
0,96983
1,96984
0,96988
0,96989
0,96990
1,96991
0,96992
1,96993
1,96994
0,96997
0,97001
0,97004
0,97007
0,97009
1,97010
0,97011
0,97012
0,97013
1,97015
0,97018
0,97021
1,97022
0,97023
0,97026
0,97027
0,97028
0,97029
0,97030
0,97031
1,97032
0,97033
0,97034
1,97038
1,97039
0,97042
0,97045
0,97046
0,97047
0,97049
1,97051
1,97052
1,97054
0,97056
0,97060
1,97062
0,97063
0,97066
0,97073
1,97077
0,97082
1,97084
0,97085
0,97088
1,97096
0,97097
0,97099
0,97100
1,97104
0,97107
1,97109
0,97110
0,97112
0,97113
0,97115
0,97117
0,97120
0,97124
0,97125
0,97127
0,97128
0,97129
1,97130
1,97131
1,97132
0,97133
0,97134
0,97135
1,97136
0,97139
1,97141
0,97142
1,97143
1,97144
0,97145
0,97146
0,97147
1,97150
0,97153
1,97155
1,97156
0,97163
0,97164
0,97165
0,97170
0,97172
0,97173
0,97177
0,97180
0,97181
0,97183
0,97185
0,97189
0,97191
0,97194
0,97197
1,97198
0,97200
0,97203
1,97204
0,97205
1,97207
0,97209
0,97210
0,97211
0,97213
0,97217
0,97219
0,97221
0,97223
0,97225
1,97226
0,97227
1,97229
0,97234
0,97235
0,97236
1,97238
0,97241
0,97243
0,97244
0,97247
0,97249
1,97252
0,97253
1,97254
1,97256
0,97258
0,97259
1,97260
0,97261
0,97262
0,97272
1,97275
1,97278
1,97279
0,97280
0,97283
1,97284
0,97287
1,97288
0,97289
0,97290
0,97293
0,97297
0,97300
0,97301
1,97306
1,97307
1,97308
0,97309
0,97312
0,97313
0,97314
0,97316
0,97318
0,97322
0,97323
0,97326
1,97329
1,97330
0,97331
0,97332
0,97333
0,97334
0,97338
0,97340
1,97341
1,97344
1,97347
0,97348
0,97349
0,97350
1,97351
1,97353
0,97358
1,97365
1,97366
1,97367
1,97369
1,97370
0,97371
1,97372
0,97374
0,97375
1,97377
0,97378
0,97379
0,97380
0,97382
0,97383
1,97384
0,97386
0,97387
1,97388
0,97391
0,97392
1,97394
1,97395
0,97396
0,97397
1,97405
1,97406
0,97409
0,97411
1,97412
1,97413
0,97414
0,97417
0,97418
0,97421
0,97422
1,97423
0,97424
0,97425
1,97428
1,97429
0,97430
0,97437
1,97439
1,97440
0,97443
0,97446
0,97447
0,97448
0,97453
0,97456
0,97457
1,97458
0,97464
0,97467
0,97470
0,97473
1,97474
0,97475
1,97477
1,97481
1,97482
0,97483
0,97484
0,97485
0,97487
0,97488
0,97491
0,97492
0,97493
0,97495
1,97496
0,97498
0,97499
1,97501
0,97502
0,97504
0,97505
0,97506
1,97507
0,97508
0,97509
0,97512
1,97513
0,97514
1,97517
0,97520
1,97521
0,97524
0,97526
0,97529
0,97530
0,97532
0,97533
0,97535
0,97536
1,97539
0,97540
0,97541
0,97543
1,97544
1,97546
0,97547
1,97551
0,97552
0,97553
0,97559
0,97560
0,97562
0,97565
0,97566
0,97567
0,97569
0,97570
0,97572
0,97573
0,97575
0,97576
1,97577
0,97578
0,97583
0,97584
1,97587
1,97588
0,97589
0,97590
0,97592
0,97595
0,97596
0,97599
0,97600
0,97602
0,97606
1,97607
0,97611
1,97612
0,97613
0,97614
1,97615
0,97620
1,97623
1,97624
0,97625
0,97627
1,97628
1,97629
0,97633
0,97634
0,97635
0,97641
0,97642
0,97646
1,97647
0,97648
0,97650
0,97651
0,97655
0,97656
0,97663
0,97666
0,97667
1,97670
1,97672
0,97674
0,97675
0,97676
0,97677
0,97679
1,97680
0,97682
1,97683
0,97685
1,97687
1,97688
0,97691
0,97692
1,97695
1,97696
0,97697
0,97699
0,97700
0,97703
1,97704
0,97705
0,97706
1,97710
0,97716
0,97717
0,97718
0,97722
0,97724
0,97725
0,97726
0,97728
1,97729
0,97732
0,97734
0,97735
0,97736
1,97737
0,97740
0,97741
1,97747
0,97748
0,97750
0,97753
0,97754
0,97755
0,97758
1,97759
0,97761
1,97764
1,97766
0,97767
0,97768
0,97771
0,97772
0,97775
1,97776
1,97779
1,97781
1,97782
1,97783
1,97785
1,97786
1,97788
1,97791
0,97796
0,97797
0,97798
0,97799
0,97805
1,97808
1,97810
0,97811
1,97813
1,97821
0,97822
0,97823
0,97824
0,97827
0,97831
0,97833
0,97834
0,97837
1,97839
1,97842
1,97843
0,97846
0,97847
1,97848
0,97849
1,97850
0,97852
0,97855
0,97856
0,97859
0,97860
1,97866
1,97870
0,97872
0,97879
1,97880
1,97882
0,97885
0,97888
0,97889
0,97891
0,97894
1,97896
1,97897
0,97899
1,97900
1,97901
1,97902
1,97904
0,97906
0,97909
0,97911
1,97915
0,97917
0,97918
0,97919
0,97922
1,97929
0,97933
1,97934
0,97935
0,97938
0,97940
1,97942
0,97945
1,97946
0,97947
0,97948
0,97950
0,97953
0,97954
0,97955
0,97958
0,97959
1,97960
0,97961
0,97964
0,97966
0,97968
0,97971
0,97972
0,97974
0,97977
1,97978
1,97982
0,97983
0,97984
0,97987
1,97988
1,97989
0,97990
0,97994
0,97996
1,97997
1,98002
0,98005
0,98008
0,98013
0,98014
0,98015
1,98019
0,98020
1,98026
1,98028
0,98029
1,98032
1,98033
0,98034
1,98039
0,98044
1,98048
1,98051
0,98052
0,98055
0,98057
1,98060
1,98063
0,98065
1,98068
0,98069
0,98070
0,98071
0,98074
0,98076
0,98078
0,98079
0,98081
0,98082
1,98084
0,98085
0,98086
1,98087
1,98088
0,98089
0,98091
1,98094
1,98096
1,98101
0,98103
1,98104
0,98106
1,98107
0,98110
0,98113
0,98117
0,98119
0,98120
0,98121
0,98122
1,98125
0,98128
0,98129
1,98135
0,98136
0,98140
0,98142
0,98147
0,98149
1,98152
0,98154
0,98156
0,98157
0,98161
0,98162
0,98164
0,98166
0,98167
0,98172
0,98176
0,98181
1,98184
0,98186
0,98188
0,98190
1,98191
0,98194
0,98196
0,98203
0,98205
0,98207
0,98208
1,98209
1,98211
0,98212
0,98214
0,98217
1,98218
0,98220
0,98221
0,98222
0,98223
0,98225
1,98232
0,98233
0,98235
0,98237
1,98247
0,98248
0,98249
1,98251
1,98253
0,98261
1,98263
0,98264
0,98265
0,98266
1,98268
1,98271
1,98273
0,98274
1,98275
0,98276
0,98277
0,98278
1,98281
0,98282
1,98283
1,98284
0,98285
0,98288
0,98290
1,98293
0,98294
0,98295
1,98297
1,98298
0,98302
0,98305
0,98307
0,98309
0,98311
0,98312
0,98319
0,98320
0,98322
1,98324
1,98326
1,98327
0,98328
0,98329
1,98331
0,98332
1,98336
0,98340
0,98342
1,98343
1,98346
0,98349
0,98350
0,98354
0,98361
0,98362
0,98363
0,98367
1,98369
0,98373
1,98375
0,98376
0,98378
0,98380
0,98385
0,98388
0,98391
0,98393
0,98395
0,98396
1,98398
0,98401
1,98402
0,98406
1,98409
1,98410
1,98411
0,98412
0,98414
1,98416
0,98417
0,98418
1,98419
1,98420
1,98421
1,98424
0,98425
1,98429
0,98431
0,98434
1,98440
0,98442
1,98443
0,98447
1,98449
1,98451
0,98452
0,98453
0,98455
1,98456
0,98457
1,98460
0,98463
0,98464
0,98466
0,98468
1,98469
0,98470
0,98473
0,98474
1,98476
1,98477
0,98479
0,98480
0,98481
0,98485
1,98486
1,98492
0,98493
0,98497
0,98499
1,98502
0,98506
1,98507
0,98508
0,98511
1,98513
0,98514
1,98516
0,98517
0,98518
1,98519
0,98520
1,98521
0,98522
0,98525
0,98527
0,98528
1,98529
1,98530
1,98531
1,98535
0,98536
1,98537
0,98539
0,98540
0,98542
1,98543
0,98545
1,98546
0,98550
0,98555
0,98556
0,98557
0,98558
0,98559
0,98560
1,98562
0,98566
0,98570
1,98572
0,98574
1,98576
1,98577
0,98578
0,98583
0,98584
1,98586
1,98587
1,98590
1,98591
1,98592
0,98594
1,98599
0,98600
0,98602
0,98603
0,98604
0,98605
0,98606
0,98607
1,98609
0,98610
0,98611
0,98614
1,98615
0,98616
0,98618
1,98619
0,98621
1,98622
0,98625
1,98626
0,98630
1,98631
0,98632
0,98633
0,98637
1,98640
0,98643
1,98644
0,98646
1,98647
0,98650
1,98652
1,98654
0,98655
0,98656
0,98657
0,98659
0,98662
0,98665
0,98668
0,98670
1,98671
1,98673
1,98674
0,98675
1,98676
0,98677
0,98679
0,98680
1,98683
0,98686
1,98687
0,98694
1,98695
0,98696
0,98697
1,98698
0,98704
0,98705
0,98707
0,98709
1,98710
0,98713
0,98714
0,98715
1,98716
0,98719
0,98723
0,98728
1,98730
0,98734
0,98736
0,98739
1,98745
0,98747
0,98748
0,98749
0,98755
0,98758
0,98760
1,98762
0,98763
1,98766
0,98767
1,98770
0,98771
1,98776
0,98777
0,98778
0,98779
1,98784
1,98785
1,98787
0,98790
0,98792
1,98794
1,98795
0,98797
0,98799
1,98801
1,98802
0,98803
0,98804
0,98814
1,98815
0,98816
0,98818
0,98819
0,98821
0,98822
0,98823
1,98824
0,98826
1,98828
0,98829
1,98840
0,98845
0,98846
1,98847
0,98849
0,98855
0,98860
0,98861
0,98862
1,98863
0,98864
0,98865
0,98867
1,98870
0,98874
0,98876
1,98878
0,98879
1,98881
1,98883
1,98887
0,98889
0,98891
1,98892
1,98893
0,98894
1,98895
0,98900
1,98902
0,98903
1,98904
1,98908
0,98909
1,98911
0,98913
1,98914
0,98918
1,98919
0,98921
1,98922
0,98923
1,98928
0,98929
1,98932
0,98933
1,98938
0,98939
1,98940
1,98941
0,98943
0,98944
1,98945
0,98946
1,98947
0,98948
1,98949
0,98950
1,98951
0,98953
0,98956
0,98957
0,98958
0,98959
0,98960
0,98961
0,98962
0,98963
0,98966
0,98967
0,98968
1,98970
0,98971
1,98974
0,98977
1,98978
0,98979
1,98980
0,98981
0,98987
0,98988
0,98989
0,98992
0,98993
0,98995
0,98998
0,99004
0,99007
0,99008
0,99010
1,99013
1,99014
1,99017
0,99020
0,99025
0,99035
0,99037
0,99040
0,99042
0,99045
1,99048
1,99050
1,99051
0,99052
0,99053
0,99055
0,99058
1,99073
0,99074
1,99077
0,99078
1,99079
0,99084
0,99085
0,99087
0,99088
1,99091
0,99094
1,99096
0,99097
1,99098
0,99099
1,99102
0,99104
0,99106
0,99109
0,99110
0,99111
1,99113
0,99114
1,99115
0,99117
1,99120
0,99121
0,99122
0,99126
0,99127
0,99130
0,99134
0,99137
0,99138
0,99142
0,99144
0,99149
0,99150
1,99152
0,99153
0,99154
1,99156
0,99157
1,99159
1,99160
0,99162
0,99163
0,99166
0,99169
0,99171
1,99172
0,99174
0,99175
0,99177
1,99181
0,99182
0,99192
0,99193
0,99195
0,99196
0,99198
0,99200
0,99201
0,99202
0,99203
1,99204
1,99208
0,99209
0,99211
0,99218
0,99220
0,99221
0,99222
0,99225
0,99226
1,99228
1,99231
0,99233
0,99234
0,99238
0,99239
1,99242
0,99243
1,99244
0,99245
0,99246
0,99247
0,99250
0,99256
0,99259
0,99260
0,99264
1,99265
1,99267
0,99269
0,99272
1,99273
0,99274
0,99275
0,99276
0,99277
1,99278
0,99279
0,99280
0,99282
0,99283
1,99284
0,99286
0,99287
1,99288
0,99289
0,99290
0,99291
0,99294
0,99296
0,99297
0,99302
0,99306
0,99309
1,99310
0,99311
0,99315
0,99317
1,99318
0,99319
0,99321
0,99322
1,99325
0,99326
0,99328
1,99330
0,99334
0,99336
1,99338
0,99339
0,99340
1,99344
0,99346
1,99347
0,99349
1,99353
1,99355
1,99356
0,99357
0,99358
0,99359
0,99360
1,99361
1,99364
1,99367
0,99368
0,99369
0,99371
0,99373
0,99376
0,99380
0,99384
0,99385
0,99387
0,99388
1,99390
1,99392
0,99395
0,99396
1,99397
0,99398
0,99400
0,99404
0,99405
0,99407
0,99410
0,99411
0,99413
0,99414
0,99418
1,99419
0,99423
0,99424
0,99426
0,99427
0,99429
0,99431
0,99438
0,99440
0,99441
0,99445
0,99447
1,99448
1,99450
0,99451
1,99454
1,99456
1,99461
0,99466
0,99467
0,99468
1,99469
1,99470
0,99474
0,99476
0,99480
0,99483
0,99486
0,99487
0,99489
1,99490
0,99492
0,99493
1,99494
0,99498
1,99499
0,99500
0,99502
0,99503
0,99504
1,99505
1,99506
1,99507
0,99509
0,99510
1,99513
0,99514
0,99518
1,99520
0,99521
0,99523
0,99525
1,99526
0,99527
0,99528
0,99531
0,99535
0,99537
0,99538
0,99539
1,99541
0,99542
0,99543
0,99547
0,99550
1,99551
0,99552
0,99553
0,99557
1,99559
0,99560
0,99561
0,99562
0,99567
0,99568
0,99570
0,99571
0,99574
1,99575
0,99578
1,99579
1,99580
0,99581
0,99583
1,99584
0,99587
0,99589
0,99590
0,99591
0,99595
0,99596
1,99597
0,99598
0,99599
1,99600
1,99602
1,99604
0,99607
1,99608
0,99614
0,99615
1,99617
1,99618
1,99620
1,99621
1,99626
1,99629
0,99631
0,99633
0,99635
0,99636
0,99638
0,99640
0,99641
0,99643
0,99650
1,99654
0,99657
0,99660
1,99661
0,99662
0,99664
0,99666
0,99668
1,99671
1,99672
0,99673
0,99677
0,99683
0,99684
0,99686
0,99687
1,99689
0,99690
0,99691
0,99692
0,99693
0,99694
1,99695
0,99697
0,99698
1,99699
1,99700
0,99701
1,99702
0,99704
0,99707
0,99710
0,99712
0,99713
1,99715
0,99716
1,99718
0,99719
1,99722
0,99725
1,99726
0,99728
0,99731
1,99732
0,99736
0,99737
0,99740
0,99741
1,99742
0,99746
0,99747
1,99749
0,99750
0,99753
1,99755
1,99758
0,99762
0,99766
0,99771
0,99772
1,99773
0,99776
0,99780
0,99782
0,99784
0,99785
0,99786
0,99788
1,99791
1,99796
1,99798
0,99799
0,99802
1,99803
0,99805
1,99807
1,99808
0,99810
1,99811
0,99813
0,99815
1,99819
0,99827
0,99828
0,99829
0,99830
1,99831
0,99837
1,99838
0,99840
0,99841
1,99844
1,99845
0,99846
1,99847
0,99848
0,99850
0,99852
1,99854
0,99855
1,99857
0,99858
0,99859
1,99860
0,99861
0,99862
0,99863
0,99864
0,99865
0,99866
0,99869
0,99871
0,99873
1,99875
0,99877
0,99880
0,99883
1,99884
1,99887
1,99888
0,99889
1,99890
0,99891
0,99899
0,99900
1,99901
1,99904
0,99905
0,99907
0,99908
0,99909
0,99910
0,99912
1,99914
0,99915
0,99916
0,99921
0,99922
0,99924
0,99925
1,99926
1,99928
0,99929
1,99930
1,99936
0,99938
1,99939
1,99940
1,99944
0,99946
0,99948
0,99951
0,99954
1,99955
0,99956
0,99957
1,99958
1,99961
0,99967
0,99969
0,99970
1,99971
0,99973
0,99975
0,99976
0,99978
1,99979
0,99980
0,99982
0,99983
0,99988
0,99989
0,99991
0,99993
1,99995
1,99998
1,100000
1,100001
1,100005
1,100007
0,100008
1,100011
0,100012
1,100013
0,100014
1,100015
0,100016
0,100018
0,100019
0,100022
1,100025
0,100026
0,100029
0,100030
0,100033
0,100034
0,100035
0,100036
0,100037
1,100038
0,100039
0,100042
1,100044
1,100045
1,100046
0,100048
1,100049
0,100051
0,100052
0,100055
0,100061
0,100062
1,100064
0,100066
1,100067
1,100069
1,100070
0,100072
0,100073
1,100079
0,100080
1,100083
0,100084
0,100087
0,100088
0,100090
1,100091
0,100092
0,100096
0,100097
0,100099
1,100100
0,100102
0,100104
1,100105
0,100106
0,100107
0,100109
1,100111
0,100112
0,100113
1,100115
0,100116
1,100118
1,100123
0,100126
1,100127
1,100128
0,100129
0,100130
1,100131
0,100133
0,100134
0,100138
0,100140
0,100141
1,100146
1,100148
0,100149
0,100154
0,100155
0,100156
0,100158
0,100161
0,100163
1,100165
0,100166
0,100167
0,100169
0,100171
0,100172
0,100174
0,100177
1,100178
0,100183
0,100184
0,100185
0,100188
0,100191
0,100192
0,100193
1,100195
1,100197
1,100202
0,100203
1,100204
0,100208
1,100210
0,100212
1,100214
0,100224
0,100226
1,100227
0,100228
0,100231
1,100232
1,100234
0,100235
0,100239
0,100242
0,100244
1,100245
1,100246
0,100249
0,100254
1,100255
0,100256
0,100263
1,100264
0,100266
1,100268
0,100270
0,100275
0,100279
1,100281
1,100284
0,100290
0,100292
1,100293
1,100294
1,100296
0,100297
0,100298
0,100301
0,100302
1,100304
0,100305
0,100306
1,100310
0,100311
0,100312
0,100314
1,100315
0,100317
0,100324
0,100326
1,100328
0,100332
0,100333
0,100334
0,100335
0,100339
0,100340
0,100345
0,100348
0,100350
1,100351
0,100353
0,100357
0,100358
1,100363
1,100364
0,100365
1,100369
0,100370
0,100373
0,100374
0,100379
1,100381
0,100382
1,100383
0,100384
0,100385
0,100388
0,100390
1,100391
0,100392
0,100393
1,100394
0,100397
0,100398
1,100399
0,100400
0,100402
1,100404
0,100405
0,100406
1,100408
1,100410
0,100411
0,100413
0,100414
1,100417
0,100418
1,100419
0,100420
1,100421
0,100422
0,100426
0,100427
0,100428
0,100430
1,100432
1,100434
0,100435
1,100438
1,100440
0,100448
0,100450
0,100451
0,100452
1,100453
1,100454
0,100455
1,100456
1,100458
0,100461
1,100462
0,100463
0,100464
0,100466
1,100467
0,100468
0,100470
0,100471
1,100474
0,100475
0,100476
0,100478
0,100479
1,100481
0,100483
0,100489
1,100490
0,100492
0,100494
1,100499
0,100500
0,100502
0,100507
0,100508
0,100509
0,100510
0,100512
0,100514
0,100517
0,100518
0,100519
0,100520
1,100521
1,100523
0,100524
1,100526
1,100527
1,100534
1,100537
1,100538
0,100539
1,100540
0,100541
1,100542
0,100543
1,100544
0,100547
1,100550
1,100551
1,100552
0,100553
0,100558
0,100559
0,100560
0,100565
0,100568
0,100569
0,100570
0,100572
0,100576
1,100578
1,100580
1,100581
0,100582
0,100588
1,100590
0,100591
0,100595
0,100596
0,100600
0,100601
0,100602
0,100603
0,100606
1,100608
0,100612
0,100614
0,100615
0,100616
0,100617
0,100618
1,100621
0,100623
1,100625
1,100626
1,100629
1,100630
0,100633
1,100638
0,100641
1,100646
1,100650
0,100651
1,100654
1,100655
0,100659
0,100660
1,100661
1,100662
0,100663
0,100664
1,100666
1,100668
0,100670
1,100674
0,100677
1,100678
0,100680
0,100682
0,100685
0,100686
0,100687
1,100688
0,100689
0,100691
1,100694
1,100695
0,100697
1,100699
1,100700
1,100701
1,100702
1,100704
0,100705
0,100706
0,100707
1,100711
1,100716
1,100717
0,100718
0,100719
0,100720
0,100722
0,100723
0,100725
1,100726
0,100728
0,100733
0,100736
1,100737
1,100740
1,100743
0,100745
0,100747
1,100749
1,100751
1,100752
0,100753
0,100755
1,100760
0,100762
1,100763
0,100764
0,100765
0,100766
0,100768
0,100770
0,100771
0,100773
1,100774
1,100775
0,100776
0,100779
0,100780
0,100782
0,100783
1,100785
0,100787
0,100788
1,100789
0,100791
1,100797
0,100801
0,100804
0,100807
0,100810
0,100811
0,100813
0,100815
0,100818
1,100819
0,100824
1,100825
0,100828
0,100829
0,100830
0,100832
0,100833
0,100834
0,100836
0,100837
0,100842
0,100846
0,100851
0,100852
0,100853
1,100854
1,100859
0,100861
1,100865
1,100866
0,100869
1,100874
0,100875
1,100882
1,100886
0,100887
1,100888
0,100889
0,100890
0,100892
0,100894
0,100895
1,100898
0,100900
1,100901
0,100905
0,100911
0,100913
1,100915
0,100922
0,100924
1,100926
0,100928
0,100929
1,100930
0,100931
0,100933
0,100937
0,100940
0,100941
1,100942
0,100944
0,100945
0,100946
1,100947
0,100949
0,100950
0,100952
0,100954
0,100956
0,100958
0,100959
0,100962
1,100966
1,100968
0,100970
1,100971
0,100973
0,100975
1,100976
0,100979
0,100981
0,100982
0,100983
0,100984
0,100985
0,100986
0,100987
1,100988
1,100990
0,100992
0,100993
0,100994
1,100997
0,100998
1,101000
0,101001
0,101002
0,101007
1,101008
0,101009
0,101011
0,101014
1,101015
1,101020
0,101021
0,101023
0,101028
0,101030
0,101031
0,101033
0,101034
0,101035
0,101039
1,101041
0,101042
1,101043
1,101044
1,101048
0,101050
0,101052
0,101053
0,101057
0,101060
0,101064
0,101065
0,101068
0,101070
0,101072
0,101074
0,101076
0,101077
1,101080
1,101081
1,101085
0,101086
0,101087
0,101090
1,101091
0,101092
1,101093
0,101097
1,101101
0,101103
1,101104
0,101105
0,101109
0,101110
0,101114
0,101119
1,101121
0,101123
0,101124
1,101125
0,101127
0,101128
1,101129
0,101130
0,101133
0,101136
1,101137
0,101138
1,101139
0,101140
1,101146
1,101147
0,101150
0,101151
1,101152
1,101153
1,101155
0,101157
0,101158
0,101159
1,101161
0,101162
0,101163
1,101164
0,101165
0,101170
0,101171
1,101172
0,101175
1,101180
1,101181
1,101186
1,101188
0,101190
0,101191
1,101193
1,101194
0,101196
0,101197
1,101202
0,101205
0,101206
0,101207
0,101208
0,101210
0,101213
1,101215
0,101216
1,101217
0,101218
0,101221
0,101224
0,101228
0,101231
1,101234
0,101235
0,101236
0,101238
1,101239
0,101241
1,101242
0,101243
0,101244
0,101246
0,101249
0,101252
0,101253
0,101254
0,101255
1,101256
1,101257
1,101258
0,101261
1,101262
0,101263
0,101265
0,101270
1,101272
0,101275
0,101276
1,101278
1,101279
1,101283
0,101287
0,101288
1,101290
1,101292
1,101300
0,101301
0,101302
1,101304
0,101305
0,101308
0,101309
0,101310
1,101313
0,101316
0,101317
0,101319
0,101323
1,101328
0,101329
0,101331
1,101334
0,101335
0,101337
0,101338
1,101341
0,101344
0,101348
1,101350
1,101352
0,101354
0,101356
1,101358
1,101361
0,101366
0,101367
0,101369
1,101370
0,101373
0,101374
0,101375
1,101376
0,101378
0,101379
0,101380
1,101382
1,101386
1,101390
1,101393
1,101396
0,101398
0,101399
0,101402
0,101405
0,101408
1,101409
0,101410
1,101411
1,101412
0,101413
1,101414
0,101416
0,101417
0,101418
0,101421
0,101423
1,101425
0,101427
0,101429
0,101430
0,101434
0,101436
0,101438
1,101439
0,101440
0,101444
0,101447
1,101448
0,101450
1,101452
0,101453
0,101460
0,101461
0,101466
1,101472
1,101475
0,101476
1,101480
1,101481
1,101485
0,101489
0,101493
1,101494
0,101497
1,101499
1,101503
1,101504
0,101507
1,101508
0,101509
0,101511
0,101513
1,101517
0,101520
1,101523
0,101528
1,101530
0,101532
0,101534
0,101535
0,101536
1,101537
0,101539
1,101541
0,101542
0,101546
0,101547
0,101548
0,101552
0,101554
0,101555
0,101557
1,101560
0,101565
0,101570
1,101571
1,101573
1,101574
0,101576
1,101577
0,101581
0,101586
0,101587
0,101589
0,101591
1,101597
0,101598
1,101600
1,101601
0,101604
1,101610
0,101614
0,101617
1,101618
0,101622
1,101623
0,101624
0,101626
0,101628
0,101633
0,101634
0,101635
1,101636
0,101637
0,101638
0,101640
1,101643
1,101646
0,101647
0,101648
0,101651
0,101657
1,101658
0,101659
0,101663
1,101664
0,101665
0,101666
0,101667
0,101669
0,101672
1,101673
1,101674
1,101675
0,101676
0,101682
1,101684
1,101685
1,101688
1,101689
0,101691
0,101692
0,101694
1,101695
1,101696
1,101697
0,101698
1,101701
0,101704
0,101705
0,101706
0,101707
0,101708
0,101712
0,101714
0,101715
0,101717
0,101720
0,101724
0,101725
1,101726
1,101727
1,101729
1,101732
1,101734
0,101735
0,101736
0,101737
0,101742
0,101743
1,101745
1,101746
0,101747
0,101749
0,101751
0,101756
0,101759
1,101760
0,101763
0,101764
0,101765
0,101766
0,101767
0,101768
1,101769
0,101771
0,101773
0,101774
0,101776
1,101777
1,101779
0,101780
0,101782
0,101784
1,101786
1,101788
1,101789
1,101792
0,101793
1,101794
0,101795
0,101796
0,101797
1,101799
0,101800
1,101801
0,101802
0,101808
0,101810
0,101811
0,101814
0,101815
0,101818
1,101819
0,101820
0,101821
0,101824
0,101826
1,101827
0,101829
0,101830
0,101831
1,101832
0,101834
0,101836
0,101838
1,101839
0,101841
1,101843
0,101846
0,101848
0,101849
0,101853
1,101857
1,101859
0,101861
0,101866
0,101867
0,101874
1,101875
0,101876
1,101877
0,101878
1,101879
1,101882
0,101884
0,101885
1,101886
0,101887
0,101888
1,101891
0,101892
0,101897
1,101901
0,101903
1,101904
0,101906
0,101912
1,101915
1,101918
0,101921
0,101922
0,101923
0,101925
0,101926
0,101928
0,101929
0,101930
0,101931
